	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair27004	0.111872	0.166405	0.286859	0.205096	0.308878	0.137723	0.172587
SynPair44922	0.076158	0.141135	0.205965	0.22374	0.275209	0.162066	0.102037
SynPair9500	0.060864	0.146042	0.268351	0.327619	0.165588	0.140018	0.072643
SynPair23580	0.065045	0.118897	0.246702	0.236255	0.180085	0.080478	0.071825
SynPair58829	0.071016	0.177318	0.266365	0.241615	0.240612	0.096817	0.090881
SynPair25417	0.035088	0.137432	0.391739	0.727635	0.967663	0.221754	0.196542
SynPair18117	0.093352	0.150109	0.493617	0.224192	0.497206	0.187114	0.050606
SynPair25573	0.303717	0.420117	0.945686	0.370635	0.835399	0.62791	0.273904
SynPair65031	0.05076	0.187443	0.249702	0.195723	0.283572	0.079733	0.20077
SynPair44078	0.096692	0.174576	0.431723	0.321659	0.362068	0.210289	0.16735
SynPair18073	0.03712	0.150356	0.206587	0.270996	0.2763	0.165339	0.123962
SynPair42243	0.046044	0.075675	0.400125	0.326224	0.344222	0.17334	0.165059
SynPair22512	0.052495	0.08824	0.238049	0.236447	0.185718	0.129825	0.077269
SynPair40212	0.092975	0.15687	0.402823	1.949452	0.362471	0.132661	0.131099
SynPair62050	0.049193	0.137479	0.269335	0.313782	0.262377	0.147438	0.115628
SynPair23748	0.113255	0.195128	0.378645	0.3629	0.441968	0.247417	0.155437
SynPair40376	0.285358	0.139092	0.4089	0.538553	0.665086	0.267957	0.157566
SynPair29728	0.143706	0.14465	0.516273	0.270201	0.616995	0.211096	0.15935
SynPair4027	0.055565	0.122316	0.241499	0.216	0.165587	0.092925	0.060576
SynPair57561	0.325665	0.167574	0.376657	0.419109	0.495972	0.207295	0.566937
SynPair35261	0.028742	0.107145	0.235347	0.216983	0.24619	0.114482	0.064708
SynPair17023	0.030099	0.098313	0.228146	0.116591	0.180356	0.097878	0.118073
SynPair48223	0.043499	0.132204	0.276634	0.214885	0.238362	0.151182	0.097889
SynPair28416	0.07326	0.117247	0.217607	0.225833	0.195549	0.123223	0.156769
SynPair30099	0.088991	0.175423	0.579826	0.492781	0.4809	0.158538	0.223196
SynPair1173	0.042606	0.102788	0.232048	0.249917	0.193698	0.088727	0.062563
SynPair115	0.045168	0.143466	0.29475	0.304139	0.221507	0.142652	0.133423
SynPair10126	0.075691	0.117959	0.229696	0.290105	0.291301	0.154421	0.108132
SynPair3122	0.121736	0.195327	0.313117	0.484445	0.617433	0.310887	0.289385
SynPair30251	0.149433	0.386813	1.243378	0.984791	1.080207	0.099373	0.116066
SynPair11218	0.244814	0.253927	0.411942	0.711475	0.938744	0.107715	0.094383
SynPair29484	0.279394	0.257027	0.839934	0.302458	0.35478	0.748645	0.121477
SynPair18394	0.084956	0.079699	0.328319	0.309821	0.297798	0.136453	0.098284
SynPair43052	0.354973	0.290777	0.779679	0.652905	0.545499	0.293917	1.218582
SynPair23703	0.038103	0.196999	0.271005	0.29922	0.137935	0.219409	0.241279
SynPair40259	0.127118	0.195966	0.449767	0.332924	0.361151	0.26959	0.518521
SynPair22559	0.073808	0.141292	0.22312	0.261656	0.304919	0.15168	0.136239
SynPair41167	0.082083	0.244751	0.389365	0.646181	0.352414	0.194704	0.235571
SynPair27871	0.09352	0.127748	0.41909	0.279089	0.394268	0.168469	0.247869
SynPair58862	0.029648	0.195003	0.271702	0.223761	0.287739	0.124596	0.294984
SynPair66315	0.039476	0.15184	0.187281	0.232066	0.13327	0.144821	0.08369
SynPair21882	0.043588	0.132125	0.181015	0.263703	0.251763	0.079429	0.089064
SynPair8237	0.2387	0.398907	0.429597	0.375489	0.61358	0.356017	0.177456
SynPair27569	0.063468	0.170339	0.297527	0.234736	0.200917	0.103414	0.089297
SynPair18038	0.105644	0.11707	0.361311	0.301642	0.195769	0.036778	0.042625
SynPair50853	0.118384	0.209773	0.354372	0.290828	0.701226	0.158844	0.17358
SynPair13366	0.046979	0.131733	0.392311	0.388653	0.287929	0.141859	0.091219
SynPair3169	0.414451	0.200363	0.54661	0.722106	0.870552	0.483711	0.748838
SynPair51675	0.12586	0.36774	0.606452	0.328935	0.633398	0.181642	0.119337
SynPair33175	0.203028	0.374346	0.502927	0.483339	0.366882	0.167329	0.277353
SynPair50937	0.142517	0.181741	0.405895	0.321164	0.4184	0.039719	0.155507
SynPair15395	0.038471	0.10173	0.217975	0.149944	0.192088	0.134582	0.125672
SynPair2257	0.055335	0.104867	0.237343	0.186132	0.269648	0.175605	0.239555
SynPair10009	0.045159	0.108172	0.242333	0.143592	0.336498	0.127137	0.432827
SynPair57686	0.066773	0.279551	0.773469	0.118796	0.561242	0.21901	0.117079
SynPair11253	0.056271	0.198754	0.29241	0.520204	0.262574	0.198909	0.054877
SynPair29607	0.078364	0.138743	0.242803	0.195137	0.12916	0.110306	0.066423
SynPair56614	0.020541	0.15222	0.328805	0.214355	0.312449	0.105622	0.162678
SynPair28821	0.050062	0.101519	0.30416	0.280839	0.263592	0.14299	0.165719
SynPair1294	0.134238	0.272706	0.553672	0.273251	0.64291	0.175706	0.175715
SynPair15401	0.045026	0.306963	0.491261	0.250175	0.185208	0.107324	0.204167
SynPair34834	0.150573	0.160614	0.383141	0.343563	0.161117	0.232766	0.14807
SynPair36419	0.052572	0.148538	0.216037	0.265378	0.159805	0.075597	0.093114
SynPair4454	0.054837	0.084631	0.235889	0.212355	0.212348	0.141934	0.068563
SynPair35612	0.060272	0.084707	0.292907	0.258299	0.322461	0.142944	0.172434
SynPair49876	0.285272	0.381245	0.37189	0.672868	0.54412	0.115845	0.191835
SynPair56348	0.144112	0.518501	0.817626	0.629135	0.506135	0.39572	0.480251
SynPair34448	0.075622	0.380469	0.217597	0.217402	0.299123	1e-05	1.859964
SynPair17948	0.036863	0.070494	0.395336	0.255043	0.311459	0.139721	0.094259
SynPair15565	0.038698	0.16627	0.200638	0.279023	0.277083	0.228577	0.144434
SynPair34950	0.054196	0.119342	0.265557	0.205879	0.224457	0.090158	0.109482
SynPair48734	0.040937	0.151655	0.217239	0.269291	0.354994	0.069069	0.087849
SynPair15919	0.329864	0.240575	0.506107	0.437013	0.82292	0.339504	0.814467
SynPair57076	0.074472	0.082019	0.942062	0.193442	0.517206	0.233248	0.170368
SynPair49912	0.037268	0.125779	0.235521	0.227543	0.145097	0.169816	0.07463
SynPair17698	0.066383	0.150777	0.361387	0.482143	0.255281	0.140042	0.096541
SynPair10555	0.11008	0.113288	0.357702	0.995604	0.281114	0.10777	0.113536
SynPair31960	0.031818	0.070575	0.193377	0.255373	0.29446	0.155844	0.119744
SynPair52046	0.125592	0.235792	0.433548	0.214814	0.50885	0.222062	0.167455
SynPair10929	0.016676	0.096995	0.181437	0.163023	0.133394	0.100686	0.084798
SynPair566	0.200073	0.230449	0.458255	0.244967	0.526223	0.206775	0.280414
SynPair33931	0.218987	0.312064	0.757174	0.778114	1.142027	0.722086	0.315303
SynPair33429	0.049337	0.086731	0.252057	0.185592	0.206272	0.099384	0.055417
SynPair48980	0.224028	0.210587	0.745516	0.636139	0.313021	0.293649	0.214185
SynPair51329	0.070499	0.131428	0.26377	0.274257	0.203877	0.123807	0.054187
SynPair10431	0.23526	0.358875	0.516853	0.599022	1.469334	0.324699	0.206306
SynPair31804	0.22851	0.447947	0.764083	0.77243	0.664481	0.430967	0.239382
SynPair402	0.085658	0.122078	0.239103	0.241388	0.280506	0.15734	0.060435
SynPair52122	0.174475	0.356489	0.316212	0.330617	0.8887	0.20238	0.375952
SynPair46942	0.045265	0.113563	0.315488	0.193555	0.20719	0.128435	0.061806
SynPair58026	0.05898	0.098059	0.237979	0.23686	0.230153	0.132586	0.080371
SynPair65526	0.094242	0.307701	0.524609	0.250383	0.986085	0.447156	0.035266
SynPair38777	0.024102	0.137638	0.208564	0.226558	0.237402	0.097088	0.072859
SynPair18400	0.096268	0.183303	0.467472	0.388368	0.246575	0.190132	0.229464
SynPair38613	0.053067	0.089969	0.284275	0.190553	0.177419	0.119875	0.164422
SynPair40705	0.238161	0.071538	0.465362	0.369308	0.247355	0.359663	1.057067
SynPair57391	0.055805	0.116961	0.259959	0.303724	0.210062	0.096726	0.116064
SynPair35491	0.066958	0.277417	0.293276	0.359073	0.376151	0.260125	0.431024
SynPair11744	0.02571	0.099874	0.22865	0.33807	0.194362	0.080215	0.074242
SynPair16489	0.129078	0.227573	0.594295	0.720329	0.639107	0.177086	0.108964
SynPair33506	0.055443	0.123207	0.205828	0.362849	0.313666	0.144339	0.07461
SynPair951	0.068143	0.203381	0.464016	0.511097	0.614024	0.286457	0.199937
SynPair15682	0.070071	0.184663	0.273487	0.335561	0.436964	0.13556	0.057212
SynPair6686	0.095703	0.143267	0.249919	0.216183	0.203016	0.179191	0.142588
SynPair12857	0.158193	0.188519	0.40956	0.515472	0.737423	0.205658	0.269214
SynPair13671	0.067384	0.221242	0.335296	0.280065	0.178238	0.159649	0.11796
SynPair3802	0.071113	0.095201	0.702679	0.265181	0.214548	0.131621	0.11725
SynPair4863	0.060219	0.162526	0.287665	0.317292	0.261819	0.213292	0.084218
SynPair17867	0.045683	0.102309	0.230457	0.268942	0.186445	0.11724	0.057842
SynPair15836	0.419461	0.177591	0.257369	0.209558	0.876047	0.221732	0.101609
SynPair56303	0.077663	0.138795	0.351358	0.231177	0.263704	0.078091	0.376532
SynPair16641	0.050714	0.139864	0.217275	0.164186	0.198432	0.090837	0.116211
SynPair4907	0.034288	0.052978	0.269219	0.205566	0.197266	0.125673	0.076733
SynPair49959	0.547789	0.687259	0.67119	0.33481	0.707671	0.848369	0.391587
SynPair16725	0.007106	0.139512	0.293553	0.22005	0.198847	0.204036	0.222354
SynPair5721	0.065918	0.141237	0.289623	0.262981	0.296745	0.146206	0.133425
SynPair62468	0.299517	1.25511	0.690921	0.409842	1.006426	0.51713	0.25167
SynPair8994	0.088671	0.15423	0.270075	0.240471	0.252899	0.144216	0.087538
SynPair21321	0.033587	0.092273	0.337721	0.277429	0.254404	0.202789	0.103835
SynPair38988	0.036289	0.098221	0.324303	0.240327	0.258451	0.25164	0.123102
SynPair47483	0.260622	0.259407	0.211539	0.160275	0.451308	0.17033	0.07586
SynPair38490	0.196707	0.402523	0.696516	0.627292	1.138833	0.186474	0.517454
SynPair44524	0.063895	0.112184	0.284871	0.367554	0.347923	0.216167	0.139092
SynPair63886	0.067668	0.115232	0.348649	0.326967	0.273564	0.201507	0.13502
SynPair8720	0.134165	0.174278	0.580572	0.525247	0.574087	0.138789	0.167057
SynPair59353	0.027019	0.142632	0.672864	0.905367	0.618595	0.16053	0.126526
SynPair44440	0.952471	0.299692	0.543702	0.558347	0.754677	0.445722	0.166384
SynPair9862	0.180193	0.189792	0.616099	0.357881	1.94579	0.330843	0.123794
SynPair67458	0.095956	0.018995	0.401203	0.343463	0.558022	0.206298	0.255261
SynPair22286	0.055583	0.131148	0.319657	0.309267	0.357249	0.263468	0.108159
SynPair39623	0.093178	0.215801	0.38768	0.256821	1.350332	0.197494	0.162968
SynPair65628	0.032812	0.045144	0.270576	0.19545	0.191405	0.106594	0.585173
SynPair8819	0.071217	0.086629	0.341916	0.371319	0.210044	0.114444	0.395568
SynPair62481	0.1441	0.207915	0.203573	0.171343	0.328576	0.154544	0.122206
SynPair59016	0.137261	0.197764	0.56857	0.317794	0.417352	0.267964	0.528048
SynPair47972	0.063603	0.121547	0.202648	0.25605	0.235341	0.136029	0.07016
SynPair44705	0.173183	0.095639	0.232256	0.317262	0.545618	0.49713	0.192043
SynPair61526	0.098712	0.386275	0.545102	0.316876	0.731482	0.289219	0.258303
SynPair43764	0.17402	0.259675	0.391314	0.567284	1.126799	0.682233	0.116107
SynPair43600	0.393925	0.332606	0.630457	0.493737	0.635377	0.56413	0.879264
SynPair27097	0.123232	0.167751	0.60045	0.491738	0.782751	0.363292	0.119338
SynPair9593	0.089822	0.260344	0.861568	0.279298	1.588506	0.264979	0.103381
SynPair13698	0.022703	0.358394	0.805373	0.59084	0.689777	0.319183	0.252481
SynPair57378	0.049906	0.056201	0.451686	0.295146	0.20382	0.148354	0.066423
SynPair5464	0.084864	0.094519	0.240727	0.213975	0.199273	0.095761	0.098362
SynPair7435	0.05619	0.076257	0.219128	0.268484	0.217789	0.157188	0.075451
SynPair7799	0.049555	0.150146	0.394221	0.779177	0.42812	0.204874	0.210453
SynPair668	0.055304	0.076395	0.362916	0.218881	0.21885	0.121342	0.176436
SynPair37785	0.060676	0.275814	0.571235	0.465263	0.329607	1.822213	0.119121
SynPair4592	0.191063	0.317809	0.762009	0.737491	0.759726	0.506729	0.22182
SynPair30834	0.246079	0.54986	0.312199	0.561766	1.495277	0.687846	0.22745
SynPair17596	0.031656	0.122608	0.30536	0.267564	0.28494	0.152089	0.192786
SynPair13534	0.106207	0.338254	0.325344	0.515793	0.791435	0.284639	0.262557
SynPair34896	0.055036	0.123848	0.347227	0.329611	0.326421	0.244174	0.33836
SynPair33727	0.132664	0.228827	0.258053	0.1748	0.300733	0.192733	0.205188
SynPair61911	0.22394	0.193865	0.299174	0.739935	0.251609	0.29701	0.433275
SynPair42411	0.186504	0.251239	0.28767	0.318068	0.370081	0.169149	0.445627
SynPair26286	0.052824	0.154598	0.278783	0.266445	0.613156	0.140995	0.373067
SynPair8782	0.059582	0.050256	0.181813	0.330334	0.1903	0.118303	0.078643
SynPair9674	0.107889	0.123064	0.249071	0.194742	0.52281	0.300404	0.374419
SynPair65663	0.355354	0.360924	0.719587	0.743596	1.009916	0.813072	0.201836
SynPair47421	0.03478	0.085463	0.185252	0.249807	0.267259	0.115519	0.055019
SynPair25321	0.100117	0.302912	0.727	0.809191	0.514032	0.238781	0.155771
SynPair25245	0.048501	0.150744	0.325207	0.293812	0.318541	0.183257	0.205811
SynPair63690	0.117645	0.292938	0.341085	0.771808	0.824403	0.335516	0.251393
SynPair9710	0.062904	0.12123	0.251551	0.334642	0.191562	0.174003	0.082246
SynPair43483	0.307251	0.336391	0.541811	0.431223	0.66411	0.246648	1.068538
SynPair8936	0.082679	0.160131	0.385032	0.352975	0.212458	0.228202	0.091602
SynPair12641	0.044368	0.143684	0.190997	0.207111	0.189709	0.079149	0.067582
SynPair13867	0.216311	0.271718	0.339197	0.457776	0.233098	0.408573	0.387155
SynPair2956	0.051277	0.086422	0.245677	0.250065	0.218216	0.152289	0.060734
SynPair14962	0.039592	0.095448	0.237047	0.244695	0.151463	0.113961	0.086416
SynPair57257	0.032203	0.174356	0.2292	0.253197	0.18619	0.125935	0.094575
SynPair4711	0.133798	0.229422	0.460047	0.458975	0.454728	0.281917	0.104023
SynPair17715	0.131993	0.355924	0.819891	0.31905	0.642916	0.234521	0.155498
SynPair48515	0.107887	0.201943	0.321977	0.290812	0.398472	0.254237	0.112311
SynPair37506	0.331251	0.232869	0.527271	0.440448	0.67061	0.482852	0.434597
SynPair16933	0.29383	0.294766	0.560543	0.299504	0.568977	0.430596	0.297657
SynPair7802	0.134292	0.190775	1.991614	1.444301	1.699182	1.705715	0.19283
SynPair17671	0.058603	0.126991	0.298496	0.228004	0.196627	0.143162	0.157093
SynPair56169	0.105942	0.30135	0.357384	0.349695	0.228309	0.303431	0.060799
SynPair56849	0.131098	0.323833	0.392512	0.587105	0.34739	0.351848	0.294659
SynPair36364	0.065487	0.189558	0.205533	0.223432	0.13701	0.127561	0.129578
SynPair16177	0.076618	0.143529	0.288112	0.379841	0.232103	0.210817	0.072963
SynPair48049	0.095059	0.296788	0.473995	0.509075	0.548017	0.301147	0.175311
SynPair15218	0.032711	0.077983	0.25577	0.24371	0.232761	0.111474	0.110035
SynPair14042	0.039499	0.160356	0.330608	0.180044	0.210318	0.106045	0.024236
SynPair17249	0.113082	0.191393	0.589517	0.515205	0.767611	0.09509	0.078814
SynPair10184	0.034721	0.137922	0.288754	0.156689	0.306914	0.176593	0.1592
SynPair5017	0.046401	0.143879	0.254244	0.285735	0.254469	0.145127	0.073471
SynPair56551	0.260032	0.33751	0.976191	1.003034	0.847177	0.366072	0.26376
SynPair51530	0.145634	0.336993	0.204985	0.176504	0.561547	0.219619	0.130415
SynPair13023	0.063247	0.079562	0.247237	0.247562	0.252916	0.082434	0.214875
SynPair56799	0.03323	0.079078	0.223008	0.181388	0.303403	0.152958	0.042824
SynPair17081	0.113365	0.211293	0.451899	0.59643	0.491422	0.247276	0.229118
SynPair3348	0.333675	0.257071	1.076188	0.226026	0.955499	0.340073	0.656869
SynPair4085	0.02855	0.152293	0.235997	0.249766	0.262171	0.131502	0.146205
SynPair13147	0.257264	0.286134	0.400442	0.21471	0.401877	0.17484	0.153741
SynPair1319	0.062798	0.088468	0.205164	0.2092	0.241109	0.103551	0.115564
SynPair48281	0.042928	0.152114	0.285763	0.322571	0.296	0.149975	0.303468
SynPair31305	0.222348	0.245667	0.60027	0.502965	0.861923	0.395487	0.205517
SynPair55	0.062795	0.103667	0.323175	0.347398	0.221501	0.203008	0.157888
SynPair59501	0.06149	0.159949	0.237034	0.252777	0.303656	0.277061	0.216856
SynPair39250	0.295838	0.311594	0.541266	0.128966	1.07134	0.161973	0.117191
SynPair8016	0.034999	0.143491	0.229317	0.21053	0.274699	0.119613	0.29311
SynPair44376	0.123115	0.393323	0.959736	1.034221	1.253644	1.120144	0.230247
SynPair24427	0.041321	0.143834	0.343933	0.548302	0.135066	0.075752	0.148543
SynPair46327	0.103435	0.247742	0.606183	0.715762	0.392954	0.212035	0.179779
SynPair9328	0.023885	0.111654	0.268409	0.238874	0.252097	0.153045	0.09881
SynPair59819	0.052048	0.123149	0.253249	0.242673	0.354438	0.100845	0.06246
SynPair64165	0.132336	0.273091	0.390125	0.436614	0.440285	0.253023	0.198626
SynPair23446	0.055299	0.136423	0.246914	0.266504	0.191143	0.129572	0.119409
SynPair9084	0.335408	0.437823	0.584335	0.358022	0.465155	0.301848	0.300567
SynPair22778	0.053503	0.098999	0.233003	0.300026	0.215276	0.110831	0.156257
SynPair23522	0.062381	0.123879	0.402135	0.255106	0.287225	0.129385	0.092984
SynPair21573	0.038759	0.078516	0.269427	0.225482	0.344052	0.110604	0.062187
SynPair10263	0.047164	0.126395	0.253254	0.268782	0.234929	0.156334	0.130861
SynPair50721	0.131741	0.221932	0.752538	0.559149	1.83418	0.347733	0.237988
SynPair3267	0.146619	0.3058	0.382681	0.867606	0.808123	0.086903	0.23416
SynPair57890	0.152569	0.197728	0.362992	0.335893	0.486611	0.20085	0.500142
SynPair1236	0.103115	0.200973	1.178704	0.452083	0.591445	0.34893	0.106723
SynPair51907	0.642217	0.108517	0.453057	0.312048	0.274323	0.209195	0.03638
SynPair3303	0.058165	0.13032	0.243665	0.209081	0.221766	0.133805	0.123162
SynPair10307	0.133996	0.069113	0.44491	0.387567	0.314217	0.295561	0.153901
SynPair334	0.036864	0.139502	0.219027	0.208245	0.293118	0.133681	0.083342
SynPair1352	0.164623	0.306908	0.468704	1.182535	1.014593	0.324219	0.195488
SynPair49090	0.124991	0.149394	0.293528	0.283157	0.289462	0.207798	0.159018
SynPair56802	0.073794	0.144471	0.487992	0.38299	0.389989	0.230919	0.125325
SynPair28637	0.101422	0.19585	0.373595	0.336054	0.241343	0.213711	0.130074
SynPair17366	0.074819	0.070075	0.255477	0.183307	0.254951	0.186039	0.093533
SynPair5138	0.214548	0.093025	0.457078	0.445463	0.359473	0.24536	0.166777
SynPair29975	0.157581	0.226164	0.522635	0.261216	0.600807	0.196161	0.185948
SynPair17202	0.053103	0.230984	0.278787	0.376085	0.205618	0.223037	0.107341
SynPair28753	0.279427	0.118761	0.429384	0.513504	1.297814	0.278204	0.113928
SynPair11395	0.033547	0.099602	0.623297	0.087621	0.498966	0.34568	0.136354
SynPair16058	0.085716	0.215102	0.30734	0.162641	0.266796	0.132567	0.11227
SynPair38289	0.068808	0.119087	0.15434	0.266373	0.440924	0.08925	1.081074
SynPair21820	0.246399	0.371616	0.339589	0.257915	0.270521	0.250731	0.64242
SynPair23569	0.165554	0.225671	0.334728	0.365369	0.569961	0.224421	0.207021
SynPair62271	0.071716	0.156825	0.28129	0.264918	0.190502	0.177645	0.160908
SynPair22733	0.025569	0.36282	0.385187	0.482674	1.036473	0.200858	0.176077
SynPair43238	0.054088	0.127796	0.253459	0.330831	0.243858	0.131173	0.072982
SynPair21538	0.222571	0.351209	0.665723	0.505521	0.704431	0.253407	0.125241
SynPair46208	0.055765	0.255254	0.363343	0.420918	0.473784	0.221109	0.189325
SynPair9207	0.055527	0.125627	0.277953	0.227943	0.244431	0.135042	0.075357
SynPair38041	0.069973	0.211881	0.44105	0.337248	0.40296	0.151881	0.207347
SynPair47052	0.037555	0.057689	0.227046	0.149396	0.179056	0.134291	0.123776
SynPair67325	0.171891	0.237544	0.466474	0.259479	0.855687	0.382445	0.100303
SynPair27667	0.062024	0.113285	0.288861	0.19855	0.203637	0.120317	0.074956
SynPair18336	0.140844	0.198541	0.204881	0.387031	0.285739	0.165889	0.115582
SynPair22987	0.023346	0.078994	0.219284	0.260539	0.150985	0.155301	0.098237
SynPair9363	0.155641	0.373328	0.564126	0.245402	0.682874	0.447013	0.154659
SynPair65374	0.04325	0.135496	0.201849	0.234572	0.249959	0.131446	0.088031
SynPair38125	0.105163	0.245954	0.418983	0.405034	0.584013	0.206076	0.228729
SynPair62783	0.19434	0.249194	0.923374	0.819277	1.093963	0.225096	0.132698
SynPair66645	0.051797	0.129073	0.241513	0.340966	0.223006	0.148444	0.081351
SynPair9825	0.033108	0.10479	0.181827	0.185659	0.170592	0.075866	0.040053
SynPair44407	0.082581	0.080635	0.269088	0.254486	0.241285	0.148332	0.338697
SynPair8767	0.030604	0.094111	0.258055	0.160751	0.231835	0.134504	0.101187
SynPair39521	0.052631	0.145833	0.274612	0.234918	0.227545	0.123923	0.079215
SynPair47768	0.1197	0.211294	0.346543	0.456619	0.504694	0.093371	0.134816
SynPair9941	0.058239	0.093002	0.293694	0.318253	0.247345	0.21649	0.046701
SynPair44563	0.119694	0.277413	0.636748	0.556007	0.666102	0.332019	0.235878
SynPair58386	0.364626	0.389852	0.637049	0.620769	0.833141	0.479656	0.664745
SynPair9691	0.066295	0.211197	0.317433	0.352843	0.419581	0.15517	0.097676
SynPair23253	0.11292	0.447402	0.77012	0.513265	1.222722	0.530961	0.205995
SynPair13882	0.061101	0.164391	0.415295	0.363286	0.275931	0.15493	0.342228
SynPair15915	0.29046	0.359984	0.507294	0.663264	0.625269	0.23351	0.10747
SynPair5766	0.21229	0.461014	0.983063	1.175938	1.671225	0.266184	0.403461
SynPair49562	0.075793	0.059699	0.183997	0.411925	0.15765	0.075235	0.067776
SynPair51089	0.119007	0.18219	0.332516	0.920289	1.452442	0.301123	0.267735
SynPair15871	0.011515	0.124878	0.377671	0.170838	0.179739	0.149874	0.138936
SynPair3795	0.05017	0.092447	0.288145	0.26782	0.188327	0.127656	0.081178
SynPair4458	0.15035	0.222938	0.487702	0.48326	0.511471	0.183814	0.136087
SynPair17820	0.053654	0.080654	0.329213	0.297113	0.240228	0.115696	0.104283
SynPair10841	0.165098	0.19952	0.646107	0.4083	0.919217	0.373571	0.152469
SynPair12810	0.034008	0.124054	0.266894	0.263376	0.145973	0.085798	0.072407
SynPair51325	0.062608	0.101837	0.245352	0.207853	0.188964	0.118641	0.075878
SynPair7983	0.149342	0.226296	0.491056	0.380425	0.379233	0.291496	0.257318
SynPair11667	0.165878	0.432916	0.832658	0.505674	0.578082	0.352551	0.269753
SynPair48494	0.057791	0.068952	0.224766	0.216477	0.253159	0.103386	0.078971
SynPair12508	0.064625	0.120798	0.196751	0.183671	0.241825	0.134709	0.103144
SynPair37487	0.488856	0.394659	1.024079	0.374651	0.50417	0.664321	0.945125
SynPair3921	0.098039	0.151474	0.531192	0.488414	0.701963	0.197221	0.068735
SynPair13752	0.104744	0.326714	0.766079	0.433401	0.433299	0.13425	0.12199
SynPair4690	0.113598	0.254158	0.440665	0.34122	0.451264	0.41769	0.211239
SynPair10559	0.060566	0.122892	0.268585	0.201458	0.351986	0.094053	0.097712
SynPair51241	0.121001	0.228734	0.470313	0.537357	0.730288	0.309362	0.211216
SynPair43935	0.088373	0.109393	0.201419	0.976876	0.37233	0.220233	0.183657
SynPair8480	0.049942	0.093942	0.204888	0.215993	0.1987	0.135569	0.071756
SynPair38984	0.014007	0.099026	0.23134	0.216451	0.19396	0.121111	0.09239
SynPair22126	0.060093	0.123626	0.225673	0.287473	0.220898	0.130466	0.094793
SynPair8648	0.150994	0.844387	0.821526	0.698573	0.836292	0.526217	0.25356
SynPair38654	0.149686	0.182572	0.360637	0.534212	0.575741	0.186894	0.167363
SynPair65405	0.390421	0.203176	0.224377	0.286463	0.256887	0.148468	0.223999
SynPair39872	0.047448	0.119154	0.290053	0.226964	0.3179	0.131913	0.082478
SynPair18447	0.071504	0.219298	0.297129	0.459314	0.281925	0.215263	0.161637
SynPair46579	0.052455	0.0993	0.30658	0.21331	0.212331	0.222646	0.072479
SynPair25023	0.160193	0.197982	0.314729	0.451094	0.593061	0.253867	0.210291
SynPair46905	0.042554	0.107299	0.225753	0.206834	0.193235	0.116782	0.042486
SynPair44528	0.037978	0.144914	0.400916	0.160675	0.260997	0.062859	0.249309
SynPair445	0.057606	0.116775	0.288274	0.25479	0.228603	0.155894	0.106451
SynPair33812	0.246879	0.257553	1.296942	0.344042	1.777878	0.317774	0.332477
SynPair30665	0.113821	0.210758	0.369539	0.275288	0.243905	0.193062	0.11175
SynPair35985	0.116842	0.263226	0.380063	0.273781	0.750402	0.144794	0.081123
SynPair839	0.135713	0.215014	0.488438	0.754966	1.094667	0.541084	0.211734
SynPair31843	0.185352	0.269015	0.357039	1.111371	0.654877	0.363567	0.155607
SynPair10476	0.193295	0.339242	0.271133	0.383607	0.809654	0.20257	0.133555
SynPair12543	0.213874	0.262332	0.473553	0.521274	0.418322	0.228672	0.62183
SynPair33976	0.418602	0.109608	0.25932	0.372397	0.145891	0.177965	0.24646
SynPair36696	0.240374	0.492014	0.98432	0.683968	0.780314	0.339685	0.349016
SynPair5481	0.035351	0.103505	0.243717	0.220896	0.172849	0.11661	0.069601
SynPair10512	0.091367	0.176903	0.241286	0.296851	0.408901	0.162661	0.044835
SynPair35731	0.038166	0.161396	0.256105	0.232958	0.210128	0.108742	0.149205
SynPair4577	0.107021	0.246198	0.310963	0.508795	0.544016	0.186772	0.10377
SynPair57031	0.126525	0.267841	0.552716	0.573251	1.071723	0.244945	0.252963
SynPair16729	0.140334	0.27247	0.443836	0.187966	0.429307	0.184033	0.12781
SynPair49529	0.047819	0.026953	0.162022	0.178234	0.159194	0.127036	0.29042
SynPair34917	0.025875	0.067001	0.160105	0.254072	0.211196	0.134703	0.503719
SynPair48773	0.038023	0.107761	0.288701	0.256121	0.206823	0.122259	0.067619
SynPair35655	0.10615	0.265326	0.48471	0.504415	0.643841	0.160378	0.162013
SynPair4413	0.03226	0.093734	0.202839	0.208628	0.221499	0.144494	0.145628
SynPair7618	0.02226	0.157369	0.249962	0.134446	0.074891	0.048423	0.603108
SynPair31793	0.2624	0.416331	0.561397	0.813414	1.970663	0.258586	0.129715
SynPair48617	0.039819	0.106456	0.192664	0.176445	0.242419	0.120327	0.055668
SynPair49111	0.055461	0.104038	0.289987	0.286903	0.221814	0.12844	0.137557
SynPair30095	0.123347	0.213647	0.399263	0.520685	0.489875	0.170845	0.1842
SynPair57409	0.108837	0.20413	0.284534	0.297283	0.281648	0.209302	0.096744
SynPair29640	0.051789	0.147349	0.291488	0.274749	0.297601	0.159266	0.102571
SynPair10286	0.087836	0.200324	0.353718	0.322812	1.858675	0.260846	0.131686
SynPair51886	0.093281	0.24944	0.459064	0.407654	0.394998	0.328746	0.254855
SynPair56737	0.070377	0.086363	0.275576	0.272612	0.358743	0.109832	0.412144
