	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair14931	0.011057	0.020242	0.063459	0.050524	0.056046	0.036531	0.033297
SynPair57204	0.009327	0.035728	0.076768	0.064428	0.302795	0.037795	0.011974
SynPair35504	0.005183	0.008637	0.029904	0.044693	0.044154	0.009217	0.005089
SynPair22313	0.012268	0.017026	0.039048	0.031738	0.04338	0.010658	0.018165
SynPair39597	0.023328	0.028987	0.062069	0.098327	0.034662	0.025612	0.029587
SynPair23149	0.015872	0.019184	0.053636	0.056414	0.048616	0.022132	0.021971
SynPair46584	0.007357	0.011107	0.042919	0.038437	0.045081	0.02641	0.02231
SynPair41649	0.004209	0.006954	0.033892	0.036178	0.057252	0.01463	0.008032
SynPair63877	0.046379	0.056132	0.172183	0.125775	0.092127	0.05915	0.057079
SynPair9893	0.017197	0.037582	0.041542	0.062644	0.057955	0.059592	0.19059
SynPair38979	5e-06	0.003456	0.021011	8e-06	0.017279	1.4e-05	0.010299
SynPair62499	0.014676	0.033765	0.039233	0.069112	0.039361	0.040879	0.026866
SynPair47516	0.037141	0.005545	0.035043	0.04065	0.059297	0.012108	0.020603
SynPair47472	0.37341	0.010819	0.033078	0.109586	0.027173	0.005101	0.031739
SynPair25372	0.007578	0.025851	0.080814	0.025068	0.05258	0.041673	0.049075
SynPair46628	0.009787	0.029935	0.06904	0.0504	0.046605	0.021371	0.0156
SynPair35857	0.128054	0.027384	0.033154	0.035147	0.04794	0.032872	0.108545
SynPair49633	0.003061	0.0087	0.03526	0.022441	0.032218	0.007697	0.049982
SynPair597	0.032072	0.08945	0.064355	0.082844	0.109398	0.036867	0.063211
SynPair48469	0.028528	0.011469	0.037271	0.049169	0.079991	0.021269	0.033663
SynPair31991	0.00744	0.012965	0.028774	0.025847	0.021718	0.015332	0.012778
SynPair5437	0.013892	0.052236	0.08678	0.090067	0.08245	0.053494	0.034978
SynPair12989	0.004021	0.007758	0.018591	0.027371	0.026627	0.008818	0.011531
SynPair29162	0.005441	0.029871	0.113028	0.049185	0.05607	0.03049	0.013092
SynPair12491	0.011665	0.023188	0.045186	0.032513	0.036184	0.02988	0.009072
SynPair32682	0.008583	0.036955	0.074331	0.095741	0.106566	0.044156	0.027958
SynPair4709	0.022363	0.029633	0.04786	0.046281	0.097002	0.036498	0.027003
SynPair37962	0.004604	0.018429	0.040454	0.093758	0.053914	0.032775	0.020056
SynPair34715	0.043672	0.035646	0.086769	0.087769	0.097936	0.05474	0.039092
SynPair48971	0.002824	0.021631	0.064904	0.012743	0.027119	0.015881	0.013279
SynPair2532	0.019736	0.041034	0.104485	0.092881	0.086517	0.026203	0.030801
SynPair32952	0.004349	0.020498	0.035559	0.021223	0.033973	0.024741	0.02962
SynPair28094	0.116213	0.029302	0.064367	0.05328	0.104221	0.023082	0.031314
SynPair11452	0.015936	0.037532	0.058893	0.070152	0.091697	0.033619	0.027953
SynPair57087	0.009774	0.012108	0.039657	0.023953	0.036081	0.014977	0.007749
SynPair13403	0.013008	0.024508	0.053251	0.042823	0.050018	0.017411	0.017911
SynPair32836	0.014766	0.034321	0.078947	0.071373	0.056418	0.050974	0.098289
SynPair60483	0.019511	0.031746	0.05645	0.056953	0.053297	0.032739	0.029693
SynPair26056	0.0029	0.005765	0.006692	0.002838	0.018232	1.6e-05	1.6e-05
SynPair64939	0.012639	0.010004	0.024123	0.032416	0.066675	0.017294	0.082939
SynPair9708	0.006109	0.017952	0.036517	0.025286	0.057759	0.016562	0.022774
SynPair47845	0.010661	0.010179	0.03245	0.021455	0.03988	0.029659	0.016215
SynPair44632	0.028861	0.072704	0.063231	0.079943	0.111824	0.040203	0.045824
SynPair26132	0.003216	0.012876	0.042972	0.048373	0.0846	0.01353	0.025901
SynPair46663	0.07869	0.08503	0.088919	0.06037	0.080716	0.217462	0.073774
SynPair47439	0.004703	0.01552	0.046247	0.009867	0.026797	0.009502	0.063247
SynPair23102	0.008054	0.005516	0.019854	0.019233	0.032747	0.028088	0.020175
SynPair47795	0.005943	1.1e-05	0.016155	0.240593	0.017654	0.003545	0.009563
SynPair42409	0.001506	0.009633	0.063809	0.011367	0.025726	0.005038	0.004541
SynPair40824	0.017631	0.021836	0.043705	0.045919	0.056956	0.026469	0.024688
SynPair61909	0.020274	0.045397	0.096804	0.131158	0.062049	0.045518	0.046587
SynPair42911	0.009912	0.008916	0.049299	0.043327	0.034814	0.013385	0.022382
SynPair41766	0.003654	0.006993	0.019687	0.025214	0.023075	0.010462	0.012304
SynPair23066	0.029943	0.015599	0.16676	0.05764	0.074259	0.009377	0.03516
SynPair63958	0.001018	0.006168	0.009979	0.013051	0.013617	0.003084	0.005163
SynPair23247	0.013685	0.027468	0.057481	0.05834	0.065241	0.040763	0.014182
SynPair43472	0.003759	0.00401	0.047575	0.008215	0.032904	0.017362	0.012344
SynPair42628	0.003895	0.010354	0.033291	0.007524	0.034895	0.021118	0.006853
SynPair47618	0.083229	0.090737	0.048597	0.045402	0.081151	0.109474	0.156083
SynPair62797	0.009119	0.006683	0.032469	0.015834	0.017657	0.010687	0.006653
SynPair24226	0.013705	0.021385	0.037862	0.036009	0.052874	0.023274	0.017712
SynPair67913	0.069672	0.027878	0.057912	0.056486	0.155507	0.028431	0.048705
SynPair46526	0.014841	0.046722	0.06485	0.05711	0.068324	0.041581	0.036007
SynPair39535	0.005018	0.015542	0.0263	0.034351	0.069238	0.015871	0.009874
SynPair8773	0.100191	0.086459	0.065646	0.093332	0.08602	0.058206	0.08993
SynPair64764	0.00289	0.006002	0.013381	0.007663	0.013985	0.0178	0.019435
SynPair12478	0.007967	0.031767	0.029685	0.022504	0.032468	0.059504	0.012832
SynPair3851	0.007912	0.007477	0.015774	0.236629	0.03417	0.003699	0.004251
SynPair14993	0.018785	0.020091	0.055083	0.054624	0.055741	0.026355	0.025789
SynPair1800	0.010623	0.028894	0.049262	0.064934	0.05545	0.039312	0.014946
SynPair51331	0.025099	0.034222	0.052805	0.076518	0.067877	0.03223	0.015113
SynPair48998	0.02918	0.040234	0.05094	0.089357	0.073777	0.02498	0.0246
SynPair7997	0.022921	0.067513	0.14221	0.084577	0.057	0.084281	0.031394
SynPair13746	0.153525	0.021615	0.177558	0.04788	0.048845	0.023242	0.026645
SynPair33929	0.149499	0.120486	0.080626	0.09356	0.15291	0.142969	0.125417
SynPair902	0.016504	0.02191	0.066834	0.07425	0.072631	0.003147	0.029569
SynPair34698	0.008655	0.025963	0.036622	0.033745	0.615491	0.026295	0.040013
SynPair33555	0.034603	0.039163	0.069851	0.092311	0.112391	0.082722	0.063546
SynPair34534	0.001643	0.003308	0.081103	0.008347	0.035957	0.001645	0.013264
SynPair13896	0.022186	0.031047	0.092993	0.065045	0.089013	0.028087	0.04058
SynPair6579	0.092574	0.048951	0.054668	0.11549	0.034343	0.046909	0.184876
SynPair49576	0.01825	0.032955	0.063372	0.084218	0.125105	0.026579	0.040784
SynPair14727	0.007359	0.00731	0.005919	0.007893	0.02415	0.00725	0.019454
SynPair4954	0.010244	0.014123	0.057398	0.013831	0.055862	0.020714	0.006213
SynPair3781	0.0286	0.014862	0.064211	0.07209	0.080364	0.046999	0.032129
SynPair16612	0.010899	0.006981	0.037195	0.035202	0.031854	0.040709	0.023452
SynPair34450	0.015879	0.023498	0.062613	0.093847	0.108628	0.022328	0.025247
SynPair56350	0.064677	0.116982	0.1773	0.160668	0.127797	0.07651	0.037316
SynPair5616	0.019937	0.012673	0.064575	0.057628	0.16938	0.021999	0.034482
SynPair7647	0.007555	0.01264	0.047038	0.16221	0.06205	0.026736	0.021139
SynPair17834	0.006722	0.010607	0.017307	0.020656	0.024374	0.009714	0.01753
SynPair4830	0.008571	0.015876	0.043332	0.043003	0.041865	0.022742	0.011118
SynPair9406	0.021568	0.036557	0.095699	0.056833	0.076985	0.032886	0.139982
SynPair65411	0.003697	0.013147	0.052867	0.040783	0.064263	0.011557	0.274137
SynPair38640	0.018082	0.021724	0.078957	0.083503	0.087446	0.039941	0.025101
SynPair47653	0.029157	0.032256	0.058938	0.061311	0.087132	0.046369	0.041876
SynPair18453	0.0115	0.027376	0.036453	0.033507	0.033728	0.04531	0.027064
SynPair26358	0.088608	0.028684	0.028006	0.016842	0.029676	0.017089	0.011581
SynPair43795	0.015099	0.046658	0.088449	0.077577	0.106334	0.031021	0.03907
SynPair47737	0.009627	0.010973	0.026389	0.021603	0.040993	0.01307	0.014481
SynPair38724	0.025779	0.031956	0.106518	0.10362	0.11516	0.03886	0.045572
SynPair18537	0.001913	0.014378	0.017652	0.017583	0.036667	0.009005	0.010267
SynPair42707	0.005326	0.016069	0.009738	0.029947	0.024941	0.004288	0.017933
SynPair8494	0.00745	0.022378	0.071792	0.025407	0.041936	0.022399	0.018511
SynPair42663	0.014744	0.017454	0.072165	0.105754	0.061805	0.054625	0.020956
SynPair38990	0.008647	0.017273	0.034734	0.051481	0.04166	0.028904	0.025841
SynPair22132	0.025721	0.042428	0.051919	0.037012	0.05741	0.074644	0.020744
SynPair4563	0.016426	0.014887	0.033748	0.060347	0.048614	0.020021	0.011624
SynPair35725	0.012272	0.020894	0.047741	0.061986	0.077963	0.063899	0.034719
SynPair5739	0.0153	0.019881	0.024709	0.029756	0.035094	0.018392	0.020387
SynPair699	0.015336	0.05398	0.11643	0.060499	0.118841	0.035637	0.111567
SynPair17403	0.046074	0.02259	0.08395	0.103917	0.105851	0.05728	0.01535
SynPair29308	0.001299	0.005963	0.016794	0.018633	0.015005	0.002619	0.009142
SynPair35641	0.01534	0.091831	0.034449	0.09373	0.143387	0.031994	0.034905
SynPair6456	0.002615	0.006708	0.010139	0.009568	0.01322	0.007515	0.005785
SynPair13669	0.020463	0.012408	0.038217	0.184819	0.184436	0.013532	0.22737
SynPair33806	0.040888	0.050619	0.06932	0.034648	0.095545	0.060006	0.040578
SynPair1553	0.001929	0.005859	0.020187	0.010351	0.02708	0.017573	0.009881
SynPair57389	0.003947	0.003564	0.014425	0.020096	0.018839	0.001309	0.004072
SynPair10506	0.018899	0.02553	0.033934	0.068106	0.089355	0.037684	0.027365
SynPair31933	5e-06	0.018129	0.026885	0.024898	0.018446	0.008839	0.017814
SynPair11200	0.020695	0.05431	0.043075	0.060072	0.10674	0.040947	0.030552
SynPair4393	0.031218	0.014103	0.01968	0.016054	0.017571	0.028353	0.146975
SynPair32218	0.004678	0.017039	0.057478	0.027231	0.09326	0.025625	0.017378
SynPair17397	0.003292	0.008176	0.030015	0.016187	0.043002	0.011393	0.005648
SynPair51742	0.014479	0.026348	0.063885	0.058384	0.060593	0.023957	0.010912
SynPair48197	0.007089	0.009911	0.145502	0.02111	0.040934	0.009414	0.020691
SynPair50964	0.005871	0.017608	0.028183	0.036828	0.041235	0.012641	0.032415
SynPair13251	0.028706	0.028357	0.071509	0.106367	0.123705	0.034894	0.027214
SynPair51626	0.018467	0.02752	0.053062	0.056338	0.076535	0.028139	0.027277
SynPair33126	0.008074	0.010651	0.026191	0.043963	0.0527	0.006626	0.075347
SynPair50800	0.015883	0.03064	0.075649	0.068136	0.082429	0.031676	0.025489
SynPair31177	0.058103	0.060708	0.548645	0.082017	0.068952	0.061464	0.125896
SynPair13099	0.001981	0.01307	0.017912	0.049781	0.014397	0.013005	0.003397
SynPair14354	0.021552	0.055517	0.099209	0.051651	0.122302	0.027719	0.023649
SynPair10292	0.00411	0.034663	0.035883	0.061037	0.076883	0.023125	0.030702
SynPair3296	0.00576	0.012884	0.024648	0.013241	0.023999	0.015607	0.021745
SynPair14230	0.002201	0.011086	0.16596	0.076876	0.073214	0.018535	0.175027
SynPair29730	0.057705	0.05929	0.112029	0.059318	0.11582	0.060993	0.126203
SynPair35279	0.028434	0.014581	0.038877	0.048455	0.050712	0.023781	0.010846
SynPair5265	0.005176	0.01062	0.010457	0.006666	0.011774	0.004651	0.001998
SynPair61327	0.009082	0.004462	0.019631	0.030634	0.083214	0.032599	0.009627
SynPair22976	0.007233	0.021974	0.023077	0.020941	0.023623	0.020741	0.002922
SynPair39022	0.013232	0.02204	0.052899	0.040742	0.064309	0.025996	0.040411
SynPair8264	0.012517	0.050624	0.061109	0.061004	0.085622	0.05264	0.022515
SynPair65029	0.015949	0.018428	0.04823	0.050804	0.073547	0.019373	0.017161
SynPair42093	0.001812	0.009178	0.022345	0.104878	0.077655	0.023037	0.011007
SynPair23598	0.023484	0.015042	0.064786	0.096813	0.066393	0.049216	0.06209
SynPair39146	0.012573	0.045525	0.062383	0.0796	0.078206	0.041861	0.046065
SynPair31290	0.007259	0.012199	0.025415	0.020955	0.052645	0.029711	0.02467
SynPair15145	0.026049	0.024204	0.079952	0.076463	0.089686	0.036721	0.032236
SynPair37307	0.008649	0.009098	0.036955	0.046354	0.054066	0.03378	0.00814
SynPair55407	0.037789	0.022218	0.052304	0.163114	0.056778	0.028558	0.023883
SynPair4110	0.007502	0.00721	0.030213	0.014757	0.014693	0.004811	0.022785
SynPair15021	0.041313	0.066142	0.10869	0.1037	0.118228	0.071126	0.067361
SynPair17070	0.014153	0.036034	0.091805	0.071735	0.073341	0.046771	0.033633
SynPair4074	0.007823	1.3e-05	0.040444	0.023835	0.045457	0.011713	0.00787
SynPair5182	0.011781	0.024687	0.052091	0.047008	0.050407	0.035008	0.025834
SynPair10011	0.065186	0.0523	0.174674	0.174361	0.174778	0.066111	0.029738
SynPair50553	0.019035	0.015227	0.015993	0.029471	0.085805	0.00382	0.007584
SynPair3015	0.024836	0.02917	0.101357	0.061365	0.115113	0.01801	0.010807
SynPair6389	0.058331	0.066848	0.043677	0.078847	0.052289	0.122767	0.213389
SynPair30202	0.009621	0.017837	0.056198	0.054627	0.048764	0.014187	0.059855
SynPair3171	0.010623	0.010901	0.102768	0.090202	0.112413	0.021046	0.014052
SynPair146	0.011866	0.016482	0.052868	0.036453	0.056155	0.025865	0.016399
SynPair1120	0.01306	0.020781	0.054476	0.055886	0.05114	0.032508	0.021331
SynPair30366	0.008926	0.047424	0.079034	0.067224	0.066518	0.036549	0.022616
SynPair27571	0.015312	0.029083	0.047721	0.09962	0.059701	0.059462	0.027824
SynPair9075	0.021373	0.028528	0.060763	0.059319	0.068568	0.048143	0.017847
SynPair25520	0.08011	0.06761	0.10845	0.065153	0.191749	0.063232	0.069576
SynPair67157	0.008702	0.027077	0.049009	0.066821	0.034769	0.216059	0.017342
SynPair18144	0.028822	0.041689	0.067137	0.087328	0.204201	0.053329	0.037099
SynPair47344	0.037765	0.06613	0.202332	0.094025	0.080654	0.0572	0.045693
SynPair65106	0.027927	0.007135	0.080907	0.036594	0.199201	0.038877	0.033223
SynPair38357	0.009506	0.005335	0.024553	0.022626	0.017154	0.011206	0.023471
SynPair22425	0.030605	0.03034	0.090937	0.063353	0.099185	0.027073	0.052656
SynPair22859	0.009022	0.013713	0.048177	0.027633	0.029994	0.020449	0.024605
SynPair62003	0.022937	0.018902	0.086785	0.048808	0.118815	0.017549	0.051201
SynPair22541	0.005438	0.013466	0.03909	0.034948	0.043438	0.013175	0.006081
SynPair45525	0.200795	0.012656	0.225168	0.041265	0.059653	0.019479	0.041739
SynPair27225	0.014092	0.045847	0.086788	0.140468	0.091493	0.034244	0.04181
SynPair64910	0.005354	0.001065	0.011544	0.008692	0.023214	0.010674	0.018534
SynPair67767	0.028457	0.079763	0.140874	0.076755	0.132901	0.051664	0.068594
SynPair62887	0.029789	0.047175	0.077056	0.090356	0.077023	0.061301	0.046109
SynPair64408	0.011474	0.006728	0.036935	0.045112	0.04488	0.012063	0.033719
SynPair47410	0.014764	0.019318	0.077542	0.098167	0.079394	0.035797	0.025201
SynPair65652	0.015983	0.024189	0.061702	0.061753	0.07691	0.03188	0.027602
SynPair23287	0.011722	0.027596	0.032833	0.056215	0.106992	0.017237	0.040227
SynPair63971	0.021704	1.3e-05	0.036708	0.02549	0.041272	0.016265	0.178168
SynPair42544	0.106693	0.019884	0.058409	0.073534	0.071406	0.027781	0.031881
SynPair62757	0.007686	0.004218	0.006152	0.031604	0.052468	0.008435	0.020954
SynPair4644	0.004631	0.002149	0.018358	0.024465	0.025518	0.006634	0.007186
SynPair17640	0.030147	0.037972	0.115803	0.061551	0.083232	0.033906	0.026167
SynPair7833	0.020145	0.031028	0.094974	0.073504	0.092252	0.05271	0.023987
SynPair28311	0.004597	0.004602	0.009465	0.015358	0.029598	0.00926	0.011412
SynPair33595	0.002549	0.006404	0.033468	0.024217	0.02207	0.015408	0.007703
SynPair34658	0.014727	0.027563	0.09466	0.061363	0.060582	0.036177	0.023515
SynPair51295	5e-06	0.001967	2.3e-05	0.001967	0.001963	0.001961	0.032219
SynPair36609	0.009685	0.016955	0.022939	0.037358	0.04303	0.023519	0.012551
SynPair15611	0.011097	0.026219	0.046112	0.073772	0.089068	0.054547	0.029417
SynPair17724	0.006704	0.015949	0.063149	0.033567	0.049495	0.016087	0.01832
SynPair35566	0.044869	0.013196	0.093925	0.075158	0.082595	0.036183	0.027278
SynPair14953	0.042979	0.025678	0.041947	0.038988	0.049213	0.015168	0.019248
SynPair14683	0.010205	0.015666	0.033348	0.02772	0.043881	0.02438	0.018757
SynPair30556	0.003892	0.004091	0.010446	0.019033	0.023838	0.015417	0.038942
SynPair52256	0.008652	0.040403	0.050923	0.043771	0.093142	0.036581	0.057279
SynPair1710	0.015532	0.024997	0.073199	0.079962	0.07748	0.019784	0.065926
SynPair2967	0.01085	0.022663	0.046736	0.064525	0.046681	0.027653	0.01506
SynPair776	0.005904	0.018921	0.046616	0.033157	0.049156	0.022798	0.029416
SynPair17488	0.065122	0.031743	0.05733	0.039444	0.067212	0.094405	0.022226
SynPair3741	0.028765	0.019972	0.048862	0.022468	0.053883	0.016725	0.042119
SynPair34988	0.011985	0.047044	0.082688	0.090894	0.157919	0.033494	0.027612
SynPair13856	0.008454	1e-06	0.060144	0.096455	0.039341	0.038562	0.018338
SynPair3625	0.033002	0.030156	0.06351	0.04296	0.141409	0.063472	0.051832
SynPair32463	0.011811	0.019899	0.047142	0.035948	0.045084	0.029537	0.019035
SynPair33639	0.0118	0.0125	0.02855	0.016334	0.043725	0.01229	0.012109
SynPair23160	0.0	1e-05	0.008913	0.004103	0.023496	1.1e-05	0.065734
SynPair41660	0.007988	0.011135	0.027905	0.058879	0.08999	0.023716	0.003954
SynPair42817	0.039109	0.053912	0.09469	0.091644	0.209768	0.042926	0.035504
SynPair44498	0.018628	0.046408	0.032147	0.022316	0.049975	0.019971	0.049026
SynPair42973	0.008295	0.025425	0.070844	0.080867	0.091515	0.020962	0.040994
SynPair38680	0.004187	0.002324	0.025665	0.026916	0.060314	0.010011	0.015165
SynPair23004	0.012823	0.016138	0.056335	0.066815	0.086747	0.025185	0.021235
SynPair8530	0.015222	0.004477	0.019488	0.032434	0.071564	0.015485	0.001249
SynPair43885	0.002348	0.004083	0.013163	0.023699	0.01017	0.003248	0.080438
SynPair24065	0.005036	0.013299	0.185258	0.024359	0.05784	0.016549	0.012225
SynPair65619	0.021771	0.022513	0.051562	0.074715	0.105146	0.027933	0.020837
SynPair47827	0.026038	0.033928	0.109879	0.115311	0.116625	0.059766	0.027084
SynPair31747	0.025761	0.027232	0.042891	0.046049	0.050959	0.034835	0.042447
SynPair15492	0.002698	0.019048	0.082428	0.041656	0.092757	0.222317	0.008102
SynPair13979	0.005194	0.014593	0.039152	0.029072	0.035854	0.007593	0.001283
SynPair33716	0.022279	0.05012	0.097233	0.06982	0.094348	0.034711	0.114819
SynPair32854	0.005967	0.019074	0.052207	0.045866	0.047722	0.020056	0.022367
SynPair13461	0.016602	0.044375	0.092993	0.069936	0.070813	0.042314	0.032566
SynPair30479	0.020313	0.017491	0.057989	0.080408	0.049454	0.024352	0.024931
SynPair2848	0.044355	0.031728	0.153052	0.196956	0.154051	0.060532	0.052502
SynPair659	0.023631	0.019401	0.077876	0.353798	0.085143	0.035733	0.026796
SynPair33672	0.019255	0.025732	0.014635	0.009313	0.034065	0.015951	0.053178
SynPair2434	0.018309	0.030041	0.01969	0.025973	0.102814	0.034895	0.106598
SynPair32428	0.03569	0.01739	0.029719	0.090594	0.057035	0.023711	0.055633
SynPair5455	0.004509	1e-05	0.027513	0.033112	0.01147	0.01389	8e-06
SynPair34613	0.005725	0.009461	0.015686	0.015314	0.025137	0.008311	0.008439
SynPair57349	0.015644	0.020475	0.045796	0.052529	0.13406	0.024641	0.026471
SynPair32784	0.01023	0.022521	0.030369	0.037091	0.064869	0.028247	0.020191
SynPair29100	0.014398	0.044143	0.076355	0.066028	0.104807	0.041703	0.023395
SynPair16451	0.003635	0.010236	0.039244	0.032068	0.030149	0.014417	0.035415
SynPair1593	0.009647	0.016873	0.072664	0.046344	0.053708	0.041395	0.02059
SynPair7404	0.015295	0.027023	0.067707	0.06634	0.068323	0.034539	0.024713
SynPair491	0.1706	0.126256	0.069784	0.113127	0.063661	0.0384	0.034372
SynPair14038	0.006809	0.007898	0.048527	0.041778	0.033959	0.016937	0.01303
SynPair29944	0.006103	0.004889	0.012949	0.022891	0.020914	0.010104	0.043654
SynPair17233	0.008097	0.010877	0.032035	0.029032	0.039787	0.0166	0.012311
SynPair30289	0.012526	0.0152	0.063095	0.048732	0.059361	0.017443	0.029791
SynPair5109	0.015081	0.007508	0.037502	0.014213	0.034774	0.021121	0.023396
SynPair2168	0.010447	0.007706	0.037865	0.046175	0.037783	0.018141	0.011714
SynPair3332	0.029641	0.03195	0.070828	0.073634	0.091452	0.073858	0.065434
SynPair32174	0.010716	0.022621	0.080543	0.113616	0.084302	0.055169	0.038672
SynPair305	0.01123	0.011433	0.040651	0.037089	0.067031	0.020877	0.017595
SynPair50710	0.011019	0.028907	0.051266	0.05277	0.05073	0.034677	0.039061
SynPair29694	0.00508	0.008738	0.01859	0.023789	0.022348	0.016773	0.007346
SynPair261	0.013418	0.025813	0.069177	0.08828	0.094879	0.048703	0.031706
SynPair30041	0.007392	0.025496	0.045471	0.048827	0.040994	0.036382	0.029025
SynPair1207	0.003932	0.010328	0.01595	0.005621	0.032291	0.009347	0.00158
SynPair45156	0.006128	0.012157	0.031128	0.040812	0.026793	0.015429	2e-06
SynPair24821	0.00556	0.007035	0.022587	0.012201	0.026837	0.011784	0.011227
SynPair67314	0.01905	0.027683	0.052388	0.069548	0.044825	0.043075	0.041942
SynPair9352	0.015189	0.01696	0.054671	0.027134	0.044817	0.043127	0.020206
SynPair59863	1.3e-05	3.1e-05	0.013289	0.033136	0.090078	0.009321	0.01974
SynPair27732	0.006803	0.009762	0.013832	0.026979	0.024466	0.010947	0.012563
SynPair59907	0.00296	0.108789	0.087209	0.014779	0.052416	1.2e-05	0.031346
SynPair25763	2e-06	0.009838	0.003287	0.016664	0.016685	0.013118	0.089122
SynPair47063	0.022227	0.008748	0.079045	0.032591	0.057535	0.02494	0.020652
SynPair24539	0.00121	0.005731	0.013553	0.017394	0.019092	0.007614	0.004079
SynPair46239	0.010975	0.027198	0.047722	0.023357	0.074466	0.027908	0.017587
SynPair26914	0.012912	0.017387	0.034141	0.032439	0.049907	0.023596	0.01281
SynPair22702	0.00802	0.011091	0.034948	0.01772	0.046286	0.005311	0.017959
SynPair42053	0.027082	0.020047	0.029494	0.037534	0.056805	0.027896	0.018933
SynPair60375	0.000562	0.003075	0.007386	0.00452	0.017172	0.004359	0.003998
SynPair3379	0.005156	0.017317	0.039001	0.043334	0.079357	0.018965	0.019416
SynPair33365	0.020997	0.017058	0.0494	0.036079	0.039458	0.024204	0.069623
SynPair2123	0.02243	0.036031	0.044347	0.049039	0.047701	0.022695	0.025976
SynPair51819	0.017594	0.013335	0.076516	0.04425	0.044509	0.024742	0.06379
SynPair28485	0.020257	0.02893	0.074806	0.081366	0.096484	0.079677	0.073205
SynPair51501	0.008249	0.013534	0.025736	0.022504	0.064411	0.01952	0.035853
SynPair35396	0.006619	0.003918	0.012045	0.01369	0.022893	0.009008	0.017704
SynPair57496	0.016611	0.054198	0.156749	0.109177	0.218718	0.060801	0.050182
SynPair13012	0.009969	0.03437	0.108608	0.055062	0.12279	0.048088	0.020739
SynPair31250	0.045593	0.020348	0.015528	0.02515	0.03926	0.047629	0.074068
SynPair15185	0.010536	0.016493	0.013286	0.018091	0.040265	0.012013	0.003588
SynPair14073	0.013782	0.019783	0.064063	0.037287	0.054802	0.021957	0.031971
SynPair36231	0.016076	0.036219	0.080628	0.091424	0.058437	0.022095	0.226047
SynPair28729	0.038023	0.062691	0.1251	0.055367	0.257559	0.051841	0.041555
SynPair5026	4e-06	5e-06	5e-05	0.00344	0.008165	0.005874	0.003101
SynPair16022	0.015907	0.037213	0.057224	0.059773	0.118409	0.042338	0.03068
SynPair56878	0.018276	0.037508	0.08327	0.022622	0.08383	0.025115	0.02887
SynPair31098	0.00453	0.032281	0.078942	0.066271	0.136201	0.05631	0.00595
SynPair4318	0.021009	0.014535	0.058266	0.042945	0.102639	0.020234	0.076231
SynPair38397	0.015188	0.019045	0.031443	0.027926	0.043299	0.019585	0.019836
SynPair23513	0.003817	0.004101	0.024128	0.023032	0.070882	0.008077	0.007843
SynPair22749	0.023506	0.036902	0.083139	0.021006	0.082908	0.026662	0.027215
SynPair23477	0.00918	0.028578	0.083787	0.088719	0.096126	0.049261	0.096318
SynPair43326	0.00843	0.022568	0.123606	0.088741	0.053716	0.042813	0.116717
SynPair60092	0.034731	0.044063	0.07277	0.064382	0.090422	0.042614	0.017211
SynPair59454	0.01533	0.026226	0.087319	0.087272	0.078449	0.04206	0.042078
SynPair39305	0.008899	0.011128	0.072547	0.182613	0.270121	0.021317	0.036526
SynPair46316	0.018529	0.034897	0.05661	0.07312	0.051874	0.024721	0.020513
SynPair45079	0.008333	0.00482	0.018999	0.017866	0.025782	0.011657	0.010807
SynPair46272	0.015403	0.017994	0.037424	0.050557	0.044841	0.017359	0.021644
SynPair8027	0.021325	0.035276	0.069545	0.060244	0.08895	0.040261	0.020906
SynPair39261	0.001164	0.007228	0.049507	0.005232	0.025863	0.007011	0.007022
SynPair47028	0.004588	0.01583	0.052471	0.058939	0.061963	0.031152	0.01969
SynPair8206	0.012437	0.036473	0.096597	0.082073	0.062193	0.03114	0.042192
SynPair64211	0.007965	0.020986	0.037663	0.032371	0.041968	0.025811	0.018716
SynPair44002	1e-05	0.013776	0.036812	0.021802	0.066947	0.007125	0.112856
SynPair66240	0.013381	0.005713	0.049346	0.068369	0.039843	0.018631	0.019485
SynPair24637	0.002952	0.005941	0.018366	0.026527	0.019987	0.014324	0.004437
SynPair8362	0.009725	0.021547	0.042274	0.069462	0.045618	0.030974	0.036083
SynPair64375	0.003805	0.009607	0.02771	0.01867	0.022765	0.010455	0.018679
SynPair66324	0.009771	0.017223	0.053763	0.036222	0.050912	0.025554	0.016868
SynPair27790	0.015508	0.036167	0.059069	0.066303	0.135834	0.032026	0.052375
SynPair43107	0.017025	0.026189	0.064334	0.051435	0.045877	0.024725	0.02758
SynPair23656	0.015141	0.009379	0.017199	0.030218	0.024547	0.019481	0.018582
SynPair39288	0.02083	0.006457	0.040727	0.022849	0.055879	0.023204	0.022894
SynPair21763	0.012381	0.009993	0.074933	0.053286	0.035274	0.024949	0.030563
SynPair61221	0.024464	0.037899	0.065291	0.088842	0.069051	0.028973	0.054993
SynPair23732	0.011667	0.026675	0.062105	0.079607	0.130928	0.035151	0.015678
SynPair56625	0.003364	0.006858	0.017873	0.03974	0.030704	0.024519	0.014399
SynPair55852	0.008031	0.013968	0.029778	0.052784	0.047395	0.024438	0.020386
SynPair6168	0.000901	0.004753	0.012078	0.025754	0.008099	0.006685	0.02123
SynPair14336	0.016445	0.026543	0.073722	0.074216	0.080987	0.03919	0.029704
SynPair3390	0.005441	0.010475	0.017925	0.031675	0.024726	0.008486	0.015528
SynPair55936	5e-06	0.019928	0.066946	0.058807	0.125835	0.033202	0.020519
